Benchmark,Company,System,"Max-jOPS	","Critical-jOPS	",JVM,JVM Vendor  ,# of nodes,# cores,# chips,# cores per chip,# of threads per core ,Total # of threads ,Processor,CPU Speed,CPU Characteristics ,Primary Cache,Secondary Cache,Tertiary Cache,Memory (GB),DIMMS ,Memory Details,"Disk 	","File System 	",Operating System,OS Vendor,"NICs	","PSU	","Form factor	","Enclosure	",Hardware Availability,OS Availability,JVM Availability,SW Availability,License,Tested By,Test Sponsor,Test Date,Published,Updated ,Disclosure,Disclosure URL,Disclosures
JBB2015DIST,Hewlett Packard Enterprise,Superdome Flex 280,804669,418976,"OpenJDK 15.0.2 OpenJDK 64-bit Server VM, version 15.0.2",OpenJDK (openjdk.java.net),1,224,8,28,2,448,Intel Xeon Platinum 8380H CPU,2900,"28 Core, 2.9 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.3 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,6144,48 x 128 GB,128 GB 4DRx4 PC4-3200AA-L,2 x 480 GB SSD SATA,XFS,Red Hat Enterprise Linux release 8.2 (Ootpa) ,RedHat,HPE Ethernet 10Gb 2-port,8 x 1600,2 x 5U Rack,None,Dec-20,Apr-20,Jan-21,Jan-21,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Feb-21,Feb-21,"http://www.spec.org/jbb2015/results/res2021q1/jbb2015-20210210-00600.html""<A HREF=""""/jbb2015/results/res2021q1/jbb2015-20210210-00600.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Superdome Flex 280,662046,579234,"OpenJDK 15.0.2 OpenJDK 64-bit Server VM, version 15.0.2",OpenJDK (openjdk.java.net),1,224,8,28,2,448,Intel Xeon Platinum 8380H CPU,2900,"28 Core, 2.9 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.3 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,6144,48 x 128 GB,128 GB 4DRx4 PC4-3200AA-L,2 x 480 GB SSD SATA,XFS,Red Hat Enterprise Linux release 8.2 (Ootpa) ,RedHat,HPE Ethernet 10Gb 2-port,8 x 1600,2 x 5U Rack,None,Dec-20,Apr-20,Jan-21,Jan-21,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Feb-21,Feb-21,"http://www.spec.org/jbb2015/results/res2021q1/jbb2015-20210210-00601.html""<A HREF=""""/jbb2015/results/res2021q1/jbb2015-20210210-00601.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 480 Gen10,194068,69521,"Oracle Java SE 11.0.2 Java HotSpot 64-bit Server VM, version 11.0.2",Oracle,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 Core, 2.7 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,384,24 x 16 GB,16 GB 2Rx8 PC4-2933Y-R,2 x 400 GB SSD SATA,XFS,SUSE Linux Enterprise Server 15 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-Height Compute Module,Synergy 12000 Frame,Apr-19,Jul-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00354.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00354.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 480 Gen10,90930,70652,"Oracle Java SE 11.0.2 Java HotSpot 64-bit Server VM, version 11.0.2",Oracle,1,28,1,28,2,56,Intel Xeon Platinum 8280,2700,"28 Core, 2.7 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,384,12 x 32 GB,32 GB 2Rx4 PC4-2933Y-R,2 x 400 GB SSD SATA,XFS,SUSE Linux Enterprise Server 15 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-Height Compute Module,Synergy 12000 Frame,Apr-19,Jul-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00369.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00369.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 480 Gen9,94667,67214,"Oracle Java SE 8u102 Java HotSpot 64-bit Server VM, version 1.8.0_102",Oracle,1,44,2,22,2,88,Intel Xeon E5-2699 v4,2200,"22 Core, 2.2 GHz, 55 MB L3 Cache (Turbo Boost Technology up to 3.6 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,55 MB I+D on chip per chip,1024,16 x 64 GB,64 GB 4Rx4 PC4-2400T-LD,1 x 300 GB SAS 15000 RPM,XFS,Red Hat Enterprise Linux Server 7.2 ,RedHat,Synergy 3820C 10/20Gb CNA,6 x 2650,Half-height Compute Module,Synergy 12000 Frame,Jan-17,Nov-15,Jul-16,Jul-16,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-16,Oct-16,"http://www.spec.org/jbb2015/results/res2016q4/jbb2015-20161025-00116.html""<A HREF=""""/jbb2015/results/res2016q4/jbb2015-20161025-00116.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 660 Gen10,318763,266668,"Oracle Java SE 11.0.2 Java HotSpot 64-bit Server VM, version 11.0.2",Oracle,1,112,4,28,2,224,Intel Xeon Platinum 8280,2700,"28 Core, 2.7 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,1536,48 x 32 GB,32 GB 2Rx4 PC4-2933Y-R,2 x 400 GB SSD SATA,XFS,Red Hat Enterprise Linux Server release 7.6 (Maipo) ,RedHat,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-Height Compute Module,Synergy 12000 Frame,Apr-19,Oct-18,Jan-19,Jan-19,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00375.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00375.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 660 Gen10,275906,239527,"Oracle Java SE 8u131 Java HotSpot 64-bit Server VM, version 1.8.0_131",Oracle,1,112,4,28,2,224,Intel Xeon Platinum 8180 CPU,2500,"28 Core, 2.5 GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.8 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5 MB I+D on chip per chip,3072,48 x 64 GB,64 GB 4Rx4 PC4-2666V-L,1 x 400 GB SSD SAS,XFS,Red Hat Enterprise Linux Server release 7.3 (Maipo) ,RedHat,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-height Compute Module,Synergy 12000 Frame,Jul-17,Nov-16,Apr-17,Apr-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Jul-17,Jul-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170621-00172.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170621-00172.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 680 Gen9,189334,136537,"Oracle Java SE 8u102 Java HotSpot 64-bit Server VM, version 1.8.0_102",Oracle,1,96,4,24,2,192,Intel Xeon E7-8890 v4,2200,"24 Core, 2.20 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,60 MB I+D on chip per chip,2048,64 x 32 GB,"32 GB 2Rx4 PC4-2400T-R, running at 1600MHz",1 x 400 GB SSD SAS,XFS,Red Hat Enterprise Linux Server 7.2 ,RedHat,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-height double-wide Compute Module,Synergy 12000 Frame,Jan-17,Nov-15,Jul-16,Jul-16,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-16,Oct-16,"http://www.spec.org/jbb2015/results/res2016q4/jbb2015-20161025-00128.html""<A HREF=""""/jbb2015/results/res2016q4/jbb2015-20161025-00128.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 680 Gen9,219406,72541,"Oracle Java SE 8u102 Java HotSpot 64-bit Server VM, version 1.8.0_102",Oracle,1,96,4,24,2,192,Intel Xeon E7-8890 v4,2200,"24 Core, 2.20 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,60 MB I+D on chip per chip,512,32 x 16 GB,"16 GB 2Rx4 PC4-2400T-R, running at 1600MHz",1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP1 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-height double-wide Compute Module,Synergy 12000 Frame,Jan-17,Dec-15,Jul-16,Jul-16,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Nov-16,Oct-16,"http://www.spec.org/jbb2015/results/res2016q4/jbb2015-20161025-00129.html""<A HREF=""""/jbb2015/results/res2016q4/jbb2015-20161025-00129.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 680 Gen9,196434,142026,"Oracle Java SE 8u121 Java HotSpot 64-bit Server VM, version 1.8.0_121",Oracle,1,96,4,24,2,192,Intel Xeon E7-8894 v4,2400,"24 Core, 2.40 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,60 MB I+D on chip per chip,2048,64 x 32768 MB,"32 GB 2Rx4 PC4-2400T-R, running at 1600MHz",1 x 400 GB SSD SAS,XFS,Red Hat Enterprise Linux Server 7.3 ,RedHat,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-height double-wide Compute Module,Synergy 12000 Frame,Mar-17,Nov-16,Jan-17,Jan-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Mar-17,Mar-17,"http://www.spec.org/jbb2015/results/res2017q1/jbb2015-20170315-00153.html""<A HREF=""""/jbb2015/results/res2017q1/jbb2015-20170315-00153.html"""">HTML</A>""",,
JBB2015DIST,Hewlett Packard Enterprise,Synergy 680 Gen9,227634,75399,"Oracle Java SE 8u121 Java HotSpot 64-bit Server VM, version 1.8.0_121",Oracle,1,96,4,24,2,192,Intel Xeon E7-8894 v4,2400,"24 Core, 2.40 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,60 MB I+D on chip per chip,512,32 x 16384 MB,"16 GB 2Rx4 PC4-2400T-R, running at 1600MHz",1 x 400 GB SSD SAS,XFS,SUSE Linux Enterprise Server 12 SP2 ,SUSE,Synergy 3820C 10/20Gb CNA,6 x 2650,Full-height double-wide Compute Module,Synergy 12000 Frame,Mar-17,Nov-16,Jan-17,Jan-17,3,Hewlett Packard Enterprise,Hewlett Packard Enterprise,,Mar-17,Mar-17,"http://www.spec.org/jbb2015/results/res2017q1/jbb2015-20170315-00155.html""<A HREF=""""/jbb2015/results/res2017q1/jbb2015-20170315-00155.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SN550 V2,2.06E+06,1.90E+06,"Oracle Java SE 17.0.3 Java HotSpot 64-Bit Server VM, version 17.0.3",Oracle Corporation,14,896,28,32,2,1792,Intel Xeon Platinum 8352M,2300,"32 Core, 2.30 GHz, 48 MB L3 Cache (Turbo Boost Technology up to 3.50 GHz)",32 KB I + 48 KB D on chip per core,1.25 MB I+D on chip per core,48 MB I+D on chip per chip,14336,224 x 64GB,64GB 2Rx4 PC4-3200AA-R,14 x 128GB M.2 SSD,btrfs,SUSE Linux Enterprise Server 12 SP5 ,SUSE,1 x 10 GbE Virtual Fabric NIC,6 x 2500W,10U,None,Jul-21,Dec-19,Apr-22,Apr-22,9017,Lenovo Global Technology,Lenovo Global Technology,,May-22,May-22,"http://www.spec.org/jbb2015/results/res2022q2/jbb2015-20220504-00804.html""<A HREF=""""/jbb2015/results/res2022q2/jbb2015-20220504-00804.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SN550 V2,2.35E+06,1.57E+06,"Oracle Java SE 17.0.3 Java HotSpot 64-Bit Server VM, version 17.0.3",Oracle Corporation,14,896,28,32,2,1792,Intel Xeon Platinum 8352M,2300,"32 Core, 2.30 GHz, 48 MB L3 Cache (Turbo Boost Technology up to 3.50 GHz)",32 KB I + 48 KB D on chip per core,1.25 MB I+D on chip per core,48 MB I+D on chip per chip,14336,224 x 64GB,64GB 2Rx4 PC4-3200AA-R,14 x 128GB M.2 SSD,btrfs,SUSE Linux Enterprise Server 12 SP5 ,SUSE,1 x 10 GbE Virtual Fabric NIC,6 x 2500W,10U,None,Jul-21,Dec-19,Apr-22,Apr-22,9017,Lenovo Global Technology,Lenovo Global Technology,,May-22,May-22,"http://www.spec.org/jbb2015/results/res2022q2/jbb2015-20220504-00805.html""<A HREF=""""/jbb2015/results/res2022q2/jbb2015-20220504-00805.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SN550 V2,2.37E+06,1.96E+06,"Oracle Java SE 17.0.3 Java HotSpot 64-Bit Server VM, version 17.0.3",Oracle Corporation,14,896,28,32,2,1792,Intel Xeon Platinum 8352M,2300,"32 Core, 2.30 GHz, 48 MB L3 Cache (Turbo Boost Technology up to 3.50 GHz)",32 KB I + 48 KB D on chip per core,1.25 MB I+D on chip per core,48 MB I+D on chip per chip,14336,224 x 64GB,64GB 2Rx4 PC4-3200AA-R,14 x 480GB M.2 SSD,NTFS,Windows Server 2019 Datacenter ,Microsoft,1 x 10 GbE Virtual Fabric NIC,6 x 2500W,10U,None,Jul-21,Apr-22,Apr-22,Apr-22,9017,Lenovo Global Technology,Lenovo Global Technology,,May-22,May-22,"http://www.spec.org/jbb2015/results/res2022q2/jbb2015-20220504-00806.html""<A HREF=""""/jbb2015/results/res2022q2/jbb2015-20220504-00806.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SN550 V2,2.52E+06,1.49E+06,"Oracle Java SE 17.0.3 Java HotSpot 64-Bit Server VM, version 17.0.3",Oracle Corporation,14,896,28,32,2,1792,Intel Xeon Platinum 8352M,2300,"32 Core, 2.30 GHz, 48 MB L3 Cache (Turbo Boost Technology up to 3.50 GHz)",32 KB I + 48 KB D on chip per core,1.25 MB I+D on chip per core,48 MB I+D on chip per chip,14336,224 x 64GB,64GB 2Rx4 PC4-3200AA-R,14 x 480GB M.2 SSD,NTFS,Windows Server 2019 Datacenter ,Microsoft,1 x 10 GbE Virtual Fabric NIC,6 x 2500W,10U,None,Jul-21,Apr-22,Apr-22,Apr-22,9017,Lenovo Global Technology,Lenovo Global Technology,,May-22,May-22,"http://www.spec.org/jbb2015/results/res2022q2/jbb2015-20220504-00807.html""<A HREF=""""/jbb2015/results/res2022q2/jbb2015-20220504-00807.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR645,387357,296200,"Oracle Java SE 17.0.2 Java HotSpot 64-Bit Server VM, version 17.0.2",Oracle Corporation,1,128,2,64,2,256,AMD EPYC 7773X,2200,"64 core, 2.20GHz, 768 MB L3 Cache (Max Boost Clock up to 3.50 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,768 MB I+D on chip per chip,2048,32 x 64 GB,64GB 2Rx4 PC4-3200AA-R,1 x 960GB SATA SSD,NTFS,Windows Server 2019 Datacenter ,Microsoft,1 x 10/25 GbE OCP NIC,1 x 1800W,1U,None,May-22,Feb-21,Jan-22,Feb-22,9017,Lenovo Global Technology,Lenovo Global Technology,,Mar-22,Mar-22,"http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220223-00752.html""<A HREF=""""/jbb2015/results/res2022q1/jbb2015-20220223-00752.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR645,416200,162548,"Oracle Java SE 17.0.2 Java HotSpot 64-Bit Server VM, version 17.0.2",Oracle Corporation,1,128,2,64,2,256,AMD EPYC 7773X,2200,"64 core, 2.20GHz, 768 MB L3 Cache (Max Boost Clock up to 3.50 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,768 MB (I+D) on chip per chip,1024,16 x 64 GB,64 GB 2Rx4 PC4-3200AA-R,1 x 960GB SATA SSD,XFS,SUSE Linux Enterprise Server 15 SP3 ,SUSE,1 x 10/25 GbE OCP NIC,1 x 1100W,1U,None,May-22,Jun-21,Jan-22,Jan-22,9017,Lenovo Global Technology,Lenovo Global Technology,,Mar-22,Mar-22,"http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220223-00755.html""<A HREF=""""/jbb2015/results/res2022q1/jbb2015-20220223-00755.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR645,435468,177330,"Oracle Java SE 17.0.2 Java HotSpot 64-Bit Server VM, version 17.0.2",Oracle Corporation,1,128,2,64,2,256,AMD EPYC 7773X,2200,"64 core, 2.20GHz, 768MB L3 Cache (Max Boost Clock up to 3.50 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,768 MB I+D on chip per chip,2048,32 x 64 GB,64GB 2Rx4 PC4-3200AA-R,1 x 960GB SATA SSD,NTFS,Windows Server 2019 Datacenter ,Microsoft,1 x 10/25 GbE PCIE NIC,1 x 1800W,1U,None,May-22,Feb-22,Jan-22,Feb-22,9017,Lenovo Global Technology,Lenovo Global Technology,,Mar-22,Mar-22,"http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220223-00757.html""<A HREF=""""/jbb2015/results/res2022q1/jbb2015-20220223-00757.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR645,212674,88371,"Oracle Java SE 17.0.2 Java HotSpot 64-Bit Server VM, version 17.0.2",Oracle Corporation,1,64,1,64,2,128,AMD EPYC 7773X,2200,"64 core, 2.20GHz, 768 MB L3 Cache (Max Boost Clock up to 3.50 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,768 MB (I+D) on chip per chip,512,8 x 64 GB,64 GB 2Rx4 PC4-3200AA-R,1 x 960GB SATA SSD,XFS,SUSE Linux Enterprise Server 15 SP3 ,SUSE,1 x 10/25 GbE OCP NIC,1 x 1100W,1U,None,May-22,Jun-21,Jan-22,Jan-22,9017,Lenovo Global Technology,Lenovo Global Technology,,Mar-22,Mar-22,"http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220223-00763.html""<A HREF=""""/jbb2015/results/res2022q1/jbb2015-20220223-00763.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR645,203484,150594,"Oracle Java SE 17.0.2 Java HotSpot 64-Bit Server VM, version 17.0.2",Oracle Corporation,1,64,1,64,2,128,AMD EPYC 7773X,2200,"64 core, 2.20GHz, 768 MB L3 Cache (Max Boost Clock up to 3.50 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,768 MB I+D on chip per chip,1024,16 x 64 GB,64GB 2Rx4 PC4-3200AA-R,1 x 960GB SATA SSD,NTFS,Windows Server 2019 Datacenter ,Microsoft,1 x 10/25 GbE PCIE NIC,1 x 1800W,1U,None,May-22,Feb-22,Jan-22,Feb-22,9017,Lenovo Global Technology,Lenovo Global Technology,,Mar-22,Feb-22,"http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220223-00765.html""<A HREF=""""/jbb2015/results/res2022q1/jbb2015-20220223-00765.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR645,221458,88842,"Oracle Java SE 17.0.2 Java HotSpot 64-Bit Server VM, version 17.0.2",Oracle Corporation,1,64,1,64,2,128,AMD EPYC 7773X,2200,"64 core, 2.20GHz, 768 MB L3 Cache (Max Boost Clock up to 3.50 GHz)",32 KB I + 32 KB D on chip per core,512 KB I+D on chip per core,768 MB I+D on chip per chip,1024,16 x 64 GB,64GB 2Rx4 PC4-3200AA-R,1 x 960GB SATA SSD,NTFS,Windows Server 2019 Datacenter ,Microsoft,1 x 10/25 GbE OCP NIC,1 x 1800W,1U,None,May-22,Feb-22,Jan-22,Feb-22,9017,Lenovo Global Technology,Lenovo Global Technology,,Mar-22,Feb-22,"http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220223-00767.html""<A HREF=""""/jbb2015/results/res2022q1/jbb2015-20220223-00767.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR650,153282,130617,"Oracle Java SE 10.0.2 Java HotSpot 64-Bit Server VM, version 10.0.2",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8180M,2500,"28 core, 2.50GHz, 38.5 MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32 KB I + 32 KB D on chip per core,1 MB I+D on chip per core,38.5 MB I+D on chip per chip,768,24 x 32GB,32GB 2Rx4 PC4-2666V-R,1x 800GB SATA SSD,xfs,Red Hat Enterprise Linux 7.5 ,Red Hat,1x 10 Gbit NIC,2 x 1600W,2U,None,Aug-17,May-18,Jul-18,Jul-18,9017,Lenovo Global Technology,Lenovo Global Technology,,Sep-18,Sep-18,"http://www.spec.org/jbb2015/results/res2018q3/jbb2015-20180829-00308.html""<A HREF=""""/jbb2015/results/res2018q3/jbb2015-20180829-00308.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR650,93649,32896,"Oracle Java SE 11.0.2 Java HotSpot 64-Bit Server VM, version 11.0.2",Oracle Corporation,1,28,1,28,2,56,Intel Xeon Platinum 8280,2700,"28 core, 2.70GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 4.00 GHz)",32 KB I + 32 KB D on chip per core,1 MB I+D on chip per core,38.5 MB I+D on chip per chip,192,12 x 16GB,16GB 2Rx8 PC4-2933V-R,1x 960GB SATA SSD,xfs,SUSE Linux Enterprise Server 15 (x86_64) ,SUSE,1x 10 Gbit NIC,2 x 1600W,2U,None,Apr-19,Jul-18,Jan-19,Jan-19,9017,Lenovo Global Technology,Lenovo Global Technology,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190314-00408.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190314-00408.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR650,194068,72909,"Oracle Java SE 11.0.2 Java HotSpot 64-Bit Server VM, version 11.0.2",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 core, 2.70GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 4.00 GHz)",32 KB I + 32 KB D on chip per core,1 MB I+D on chip per core,38.5 MB I+D on chip per chip,384,24 x 16GB,16GB 2Rx8 PC4-2933V-R,1x 960GB SATA SSD,xfs,SUSE Linux Enterprise Server 15 (x86_64) ,SUSE,1x 10 Gbit NIC,2 x 1600W,2U,None,Apr-19,Jul-18,Jan-19,Jan-19,9017,Lenovo Global Technology,Lenovo Global Technology,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190314-00411.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190314-00411.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR650,167555,143923,"Oracle Java SE 11.0.2 Java HotSpot 64-Bit Server VM, version 11.0.2",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 core, 2.70GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 4.00 GHz)",32 KB I + 32 KB D on chip per core,1 MB I+D on chip per core,38.5 MB I+D on chip per chip,1536,24 x 64GB,64GB 2Rx4 PC4-2933V-R,1x 960GB SATA SSD,xfs,Red Hat Enterprise Linux 7.6 (Maipo) ,Red Hat,1x 10 Gbit NIC,2 x 1600W,2U,None,Apr-19,Oct-18,Jan-19,Jan-19,9017,Lenovo Global Technology,Lenovo Global Technology,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190314-00422.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190314-00422.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR650,88886,75628,"Oracle Java SE 11.0.2 Java HotSpot 64-Bit Server VM, version 11.0.2",Oracle Corporation,1,28,1,28,2,56,Intel Xeon Platinum 8280,2700,"28 core, 2.70GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 4.00 GHz)",32 KB I + 32 KB D on chip per core,1 MB I+D on chip per core,38.5 MB I+D on chip per chip,768,12 x 64GB,64GB 2Rx4 PC4-2933V-R,1x 960GB SATA SSD,xfs,Red Hat Enterprise Linux 7.6 (Maipo) ,Red Hat,1x 10 Gbit NIC,2 x 1600W,2U,None,Apr-19,Oct-18,Jan-19,Jan-19,9017,Lenovo Global Technology,Lenovo Global Technology,,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190314-00424.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190314-00424.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR650,157338,109785,"Oracle Java SE 8u131 Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8180,2500,"28 core, 2.50GHz, 39424 KB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32 KB I + 32 KB D on chip per core,1 MB I+D on chip per core,39424 KB I+D on chip per chip,768,24 x 32768MB,32GB 2Rx4 PC4-2666V-RB2-12-MA0,1x 800GB SATA SSD,xfs,Red Hat Enterprise Linux ,Red Hat,1x 10 Gbit NICs,2 x 1600W,2U,None,Aug-17,Nov-16,Apr-17,Apr-17,9017,Lenovo Global Technology,Lenovo Global Technology,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170622-00183.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170622-00183.html"""">HTML</A>""",,
JBB2015DIST,Lenovo Global Technology,ThinkSystem SR650,175588,54893,"Oracle Java SE 8u131 Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8180,2500,"28 core, 2.50GHz, 39424 KB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32 KB I + 32 KB D on chip per core,1 MB I+D on chip per core,39424 KB I+D on chip per chip,384,24 x 16384MB,16GB 2Rx8 PC4-2666V-RE1-11-DB1,1x 800GB SATA SSD,xfs,SUSE Linux Enterprise Server ,SUSE,1x 10 Gbit NICs,2 x 1600W,2U,None,Aug-17,Nov-16,Apr-17,Apr-17,9017,Lenovo Global Technology,Lenovo Global Technology,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170622-00184.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170622-00184.html"""">HTML</A>""",,
